fieldsurfacetype, streetno, sportsplayed, facilityname, numberfieldcourts, facilitycondition, facilityupgradeage, facility_id, postcode, facilityage, streettype, changerooms, longitude, latitude, faciltysportplayedid, objectid, suburbtown, lga, streetname
"Artificial Turf","132","Tennis (Outdoor)","Jackson Reserve",2,"3. Average","1 - 5 Years","HOBSON12965",3016,"26 - 50 Years","Street","Female, Male",144.887789999467,-37.8503979992232,21751,4023,"WILLIAMSTOWN","HOBSONS BAY","Power"
"Hard Court","15","Tennis (Outdoor)","Seabrook Community Centre Indoor Bowls",2,"5. Very Good","N/A","HOBSON12981",3028,"11 - 25 Years","Avenue","Female, Male",144.758946000278,-37.8857659989503,21781,4024,"SEABROOK","HOBSONS BAY","Truganina"
"Hard Court",null,"Tennis (Outdoor)","Williamstown Cricket Ground",3,"3. Average","6 - 10 Years","HOBSON12990",3016,"26 - 50 Years","Street","Female, Male",144.90358799986,-37.871337998929,21797,4025,"WILLIAMSTOWN","HOBSONS BAY","Morris"
"Grass",null,"Touch Football","Bruce Comben Reserve",3,"3. Average","1 - 5 Years","HOBSON12944",3028,"26 - 50 Years","Avenue","Male",144.766738000133,-37.8722099990356,21712,4026,"ALTONA MEADOWS","HOBSONS BAY","Central"
null,null,"Cycling","Hume Vale TT Circuit",1,null,null,"HUMECI5302",null,null,"Road",null,145.186339999822,-37.499443998831,27550,4202,"HUMEVALE","WHITTLESEA","Humevale"
null,"2/33-35","Aerobics","Contours Express Sunbury",null,null,null,"HUMECI11740",3429,null,"Street",null,144.734629999716,-37.5790399992006,19188,4113,"SUNBURY","HUME","Macedon"
null,"16/1","Aerobics","Contours Greenvale",null,null,null,"HUMECI11741",3059,null,"Drive",null,144.881499999682,-37.6389999992606,19190,4114,"GREENVALE","HUME","Greenvale"
null,"2/11","Aerobics","CrossFit Merciless",null,null,null,"HUMECI11745",3043,null,"Drive",null,144.855295999844,-37.7104789987314,19202,4115,"TULLAMARINE","HUME","Flight"
null,"204/18-34","Aerobics","Curves Gladstone Park",null,null,null,"HUMECI11746",3043,null,"Drive",null,144.884500000096,-37.6889999989205,19204,4116,"GLADSTONE PARK","HUME","Gladstone Park"
null,"1/10-12","Aerobics","Fernwood Women's Health Club Tullamarine",null,null,null,"HUMECI11750",3043,null,"Drive",null,144.883313000527,-37.7019359990804,19212,4117,"TULLAMARINE","HUME","Carrick"
null,"35","Aerobics","Focus Health and Fitness",null,null,null,"HUMECI11752",3043,null,"Drive",null,144.884999999794,-37.7004999991487,19219,4118,"TULLAMARINE","HUME","Carrick"
null,"1/40","Aerobics","Life Fitness Centre",null,null,null,"HUMECI11772",3062,null,"Road",null,144.94649999998,-37.6419999989381,19258,4119,"SOMERTON","HUME","Somerton"
null,"282","Aerobics","OnTarget Fitness",null,null,null,"HUMECI11776",3429,null,"Drive",null,144.723999999478,-37.565999998659,19264,4120,"SUNBURY","HUME","Elizabeth"
null,"302","Aerobics","Powercore Fitness",null,null,null,"HUMECI11777",3064,null,"Road",null,144.948157000242,-37.6166479988937,19266,4121,"CRAIGIEBURN","HUME","Sydney"
null,"73","Aerobics","Re-creation Health Club Sunbury",null,null,null,"HUMECI11779",3429,null,"Street",null,144.724000000084,-37.5829019994022,19274,4122,"SUNBURY","HUME","Horne"
null,"1","Aerobics","Unique Female Fitness",null,null,null,"HUMECI11739",3064,null,"Street",null,144.942999999994,-37.6009999995001,19186,4123,"CRAIGIEBURN","HUME","Walters"
"Grass Running Track","224-256","Athletics","Boardman Reserve",1,"4. Good","N/A","HUMECI11730",3429,"51 Years +","Lane",null,144.695709000154,-37.5815659987662,19159,4124,"SUNBURY","HUME","Mitchells"
"Grass Running Track","57-75","Athletics","Laura Douglas Reserve",1,"3. Average","N/A","HUMECI11770",3047,"26 - 50 Years","Street","Female, Male",144.940462999784,-37.6688399993289,19254,4125,"DALLAS","HUME","King"
"Grass","224-256","Australian Rules Football","Boardman Reserve",2,"5. Very Good","< 1 Years","HUMECI11730",3429,"26 - 50 Years","Lane","Umpire/Officials, Unisex",144.695709000154,-37.5815659987662,19160,4126,"SUNBURY","HUME","Mitchells"
"Grass","26-40","Australian Rules Football","Bradford Avenue Reserve",1,"3. Average","N/A","HUMECI11732",3059,"26 - 50 Years","Avenue","Female, Male, Unisex",144.888519999697,-37.6397639993151,19164,4127,"GREENVALE","HUME","Bradford"
"Grass",null,"Australian Rules Football","Broadmeadows Valley Park",1,"4. Good","N/A","HUMECI11737",3047,"11 - 25 Years","Road","Umpire/Officials, Unisex",144.91525500028,-37.6651019987918,19179,4128,"MEADOW HEIGHTS","HUME","Barry"
"Grass","17-45","Australian Rules Football","Bulla Reserve",1,"4. Good","N/A","HUMECI11738",3428,"26 - 50 Years","Street",null,144.805857000419,-37.632402999172,19183,4129,"BULLA","HUME","Green"
"Grass","136-170","Australian Rules Football","D.S. Aitken Reserve",1,"4. Good","1 - 5 Years","HUMECI11747",3064,"26 - 50 Years","Road West","Umpire/Officials, Unisex",144.933546999527,-37.5973419990365,19206,4130,"CRAIGIEBURN","HUME","Craigieburn"
"Grass","11-25","Australian Rules Football","Drummond Reserve",1,null,null,"HUMECI11749",3059,null,"Street",null,144.889302999522,-37.6547749995328,19210,4131,"GREENVALE","HUME","Drummond"
"Grass","206-224","Australian Rules Football","Ginifer Reserve",1,"4. Good","11 + Years","HUMECI11754",3043,"26 - 50 Years","Drive","Umpire/Officials, Unisex",144.899291000326,-37.6890049990046,19223,4132,"GLADSTONE PARK","HUME","Carrick"
"Grass","155","Australian Rules Football","Goonawarra Recreation Reserve",1,"5. Very Good","N/A","HUMECI11760",3429,"0 - 5 Years","Road","Umpire/Officials, Unisex",144.758129999661,-37.5745309993149,19231,4133,"SUNBURY","HUME","Lancefield"
"Grass",null,"Australian Rules Football","Greenvale Recreation Reserve",2,"4. Good","11 + Years","HUMECI11762",3059,"11 - 25 Years","Road","Male, Umpire/Officials",144.869666000435,-37.6363799993208,19235,4134,"GREENVALE","HUME","Section"
"Grass","229","Australian Rules Football","Highgate Recreation Reserve",2,"5. Very Good","N/A","HUMECI11763",3064,"0 - 5 Years","Blvd","Umpire/Officials, Unisex",144.924439999754,-37.5770209994487,19238,4135,"CRAIGIEBURN","HUME","Grand"
"Grass","59-79","Australian Rules Football","Hothlyn Reserve",1,"3. Average","N/A","HUMECI11764",3064,"11 - 25 Years","Drive","Umpire/Officials, Unisex",144.93449299959,-37.6101179991455,19240,4136,"CRAIGIEBURN","HUME","Hothlyn"
"Grass","59-79","Australian Rules Football","Jacana Reserve",2,"3. Average","N/A","HUMECI11765",3047,"26 - 50 Years","Street","Male",144.904399999923,-37.6826409989853,19243,4137,"BROADMEADOWS","HUME","Johnstone"
"Grass","27-51","Australian Rules Football","Lakeside Reserve",2,"4. Good","N/A","HUMECI11768",3064,"11 - 25 Years","Drive","Umpire/Officials, Unisex",144.932963000013,-37.6312219992924,19248,4138,"ROXBURGH PARK","HUME","Lakeside"
"Grass","60","Australian Rules Football","Leo Dineen Reserve",1,"4. Good","N/A","HUMECI11771",3043,"26 - 50 Years","Street","Umpire/Officials, Unisex",144.875722999648,-37.7029059994104,19256,4139,"TULLAMARINE","HUME","Spring"
"Grass","21-31","Australian Rules Football","Mc Ewen Drive Reserve",1,null,null,"HUMECI11773",3429,null,"Drive",null,144.727895000241,-37.5640919988274,19260,4140,"SUNBURY","HUME","McEwen"
"Grass",null,"Australian Rules Football","Patullos Lane Reserve",1,null,null,"HUMECI11794",3064,null,"Lane",null,144.933384000164,-37.6211189992305,19311,4141,"ROXBURGH PARK","HUME","Patullos"
"Grass",null,"Australian Rules Football","Sunbury Recreation Reserve",1,"2. Poor","N/A","HUMECI11785",3429,"26 - 50 Years","Road","Female, Umpire/Officials, Unisex",144.722593000176,-37.5735099991632,19287,4142,"SUNBURY","HUME","Riddell"
"Grass","2-18","Australian Rules Football","Tulsa Reserve",1,null,null,"HUMECI11789",3429,null,"Drive",null,144.751109999909,-37.5788439989917,19300,4143,"SUNBURY","HUME","Tulsa"
"Grass","16-32","Australian Rules Football","Victor Foster Reserve",1,"3. Average","N/A","HUMECI11790",3064,"26 - 50 Years","Way","Male",144.934360000068,-37.59031799941,19302,4144,"CRAIGIEBURN","HUME","Pines"
"Grass","136","Australian Rules Football","Westmeadows Reserve",1,"3. Average","6 - 10 Years","HUMECI11792",3049,"26 - 50 Years","Street","Female, Male",144.886886000278,-37.6744689991555,19306,4145,"WESTMEADOWS","HUME","Ardie"
"Grass",null,"Australian Rules Football","Willowbrook Reserve",1,"4. Good",null,"HUMECI11793",3049,"26 - 50 Years","Road","Umpire/Officials, Unisex",144.883689000005,-37.6755989990022,19308,4146,"WESTMEADOWS","HUME","Mickleham"
null,"127-147","Badminton","Craigieburn Leisure Centre",null,"4. Good","1 - 5 Years","HUMECI11744",3064,"26 - 50 Years","Road","Female, Male, Unisex",144.934473999935,-37.5990599990073,19194,4147,"CRAIGIEBURN","HUME","Craigieburn"
"Wooden Gymnasium",null,"Basketball","Boardman Stadium",4,"4. Good","Upgrade in progress","HUMECI11731",3429,"26 - 50 Years","Lane","Female, Male",144.693558000189,-37.5822569990065,19162,4148,"SUNBURY","HUME","Wilsons"
"Wooden Gymnasium","40","Basketball","Broadmeadows Basketball Stadium",4,"5. Very Good","1 - 5 Years","HUMECI11734",3047,"26 - 50 Years","Road","Female, Male, Umpire/Officials",144.914565999871,-37.6807259989622,19167,4149,"BROADMEADOWS","HUME","Dimboola"
"Wooden Gymnasium",null,"Basketball","Broadmeadows Leisure Centre",2,"4. Good","Upgrade in progress","HUMECI11736",3047,"26 - 50 Years","Road","Female, Male, Unisex",144.915043000192,-37.6810869988364,19171,4150,"BROADMEADOWS","HUME","Dimboola"
"Wooden Gymnasium","127-147","Basketball","Craigieburn Leisure Centre",5,"4. Good","1 - 5 Years","HUMECI11744",3064,"26 - 50 Years","Road","Female, Male, Unisex",144.934473999935,-37.5990599990073,19195,4151,"CRAIGIEBURN","HUME","Craigieburn"
"Wooden Gymnasium","27","Basketball","Greenvale Recreation Centre",1,"4. Good","N/A","HUMECI11761",3059,"11 - 25 Years","Road","Female, Male",144.892755000255,-37.6503079992368,19234,4152,"GREENVALE","HUME","Barrymore"
"Wooden Gymnasium","15-29","Basketball","Meadow Heights Community Centre",1,"4. Good",null,"HUMECI11774",3047,"11 - 25 Years","Street",null,144.921999999479,-37.6549999990725,19262,4153,"MEADOW HEIGHTS","HUME","Buchan"
"Wooden Gymnasium","27-59","Basketball","Progress Reserve",1,"3. Average","N/A","HUMECI11778",3064,"26 - 50 Years","Avenue","Female, Male, Unisex",144.932832000432,-37.6603559988658,19269,4154,"COOLAROO","HUME","Almurta"
"Wooden Gymnasium",null,"Basketball","Sunbury Recreation Reserve",1,"3. Average","N/A","HUMECI11785",3429,"26 - 50 Years","Road","Female, Male",144.722593000176,-37.5735099991632,19291,4155,"SUNBURY","HUME","Riddell"
null,"10","Beach Volleyball","Action Indoor Sports Tullamarine",1,null,null,"HUMECI11728",3043,null,"Drive",null,144.884674999548,-37.7022399987145,19153,4156,"TULLAMARINE","HUME","Carrick"
"Dirt","27-59","BMX","Progress Reserve",null,"3. Average","N/A","HUMECI11778",3064,"26 - 50 Years","Avenue","Female, Male, Unisex",144.932832000432,-37.6603559988658,19270,4157,"COOLAROO","HUME","Almurta"
"Dirt",null,"BMX","Sunbury Recreation Reserve",1,"2. Poor","N/A","HUMECI11785",3429,"26 - 50 Years","Road","Female, Umpire/Officials, Unisex",144.722593000176,-37.5735099991632,19288,4158,"SUNBURY","HUME","Riddell"
"Dirt","243","BMX","Tullamarine Reserve",1,"2. Poor","N/A","HUMECI11787",3043,"11 - 25 Years","Drive","Unisex",144.874779000342,-37.6917419986414,19295,4159,"TULLAMARINE","HUME","Melrose"
null,null,"Bocce","Broadmeadows Leisure Centre",null,"4. Good","Upgrade in progress","HUMECI11736",3047,"26 - 50 Years","Road","Female, Male, Unisex",144.915043000192,-37.6810869988364,19172,4160,"BROADMEADOWS","HUME","Dimboola"
null,null,"Callisthenics","Broadmeadows Leisure Centre",null,"4. Good","Upgrade in progress","HUMECI11736",3047,"26 - 50 Years","Road","Female, Male, Unisex",144.915043000192,-37.6810869988364,19173,4161,"BROADMEADOWS","HUME","Dimboola"
null,"20","Callisthenics","Sunbury Aquatic and Leisure Centre",null,"4. Good","11 + Years","HUMECI11783",3429,"51 Years +","Street","Female, Male, Unisex",144.724604999714,-37.5755489987268,19282,4162,"SUNBURY","HUME","Ligar"
null,"40","Carpet Bowls","Broadmeadows Basketball Stadium",null,"5. Very Good","1 - 5 Years","HUMECI11734",3047,"26 - 50 Years","Road","Female, Male, Umpire/Officials",144.914565999871,-37.6807259989622,19168,4163,"BROADMEADOWS","HUME","Dimboola"
null,null,"Carpet Bowls","Broadmeadows Leisure Centre",null,"4. Good","Upgrade in progress","HUMECI11736",3047,"26 - 50 Years","Road","Female, Male, Unisex",144.915043000192,-37.6810869988364,19174,4164,"BROADMEADOWS","HUME","Dimboola"
"Synthetic Pitch","2-14","Cricket","Anderson Reserve",1,"4. Good","< 1 Years","HUMECI11729",3047,"26 - 50 Years","Street","Umpire/Officials, Unisex",144.922091999984,-37.6932059991874,19157,4165,"BROADMEADOWS","HUME","Glen Allen"
"Synthetic Pitch","224-256","Cricket","Boardman Reserve",2,"4. Good","< 1 Years","HUMECI11730",3429,"26 - 50 Years","Lane","Umpire/Officials, Unisex",144.695709000154,-37.5815659987662,19161,4166,"SUNBURY","HUME","Mitchells"
"Synthetic Pitch","26-40","Cricket","Bradford Avenue Reserve",1,"3. Average","N/A","HUMECI11732",3059,"26 - 50 Years","Avenue","Female, Male, Unisex",144.888519999697,-37.6397639993151,19165,4167,"GREENVALE","HUME","Bradford"
"Synthetic Pitch",null,"Cricket","Broadmeadows Valley Park",1,"4. Good","N/A","HUMECI11737",3047,"11 - 25 Years","Road","Umpire/Officials, Unisex",144.91525500028,-37.6651019987918,19180,4168,"MEADOW HEIGHTS","HUME","Barry"
"Synthetic Pitch","17-45","Cricket","Bulla Reserve",1,"4. Good","N/A","HUMECI11738",3428,"26 - 50 Years","Street",null,144.805857000419,-37.632402999172,19184,4169,"BULLA","HUME","Green"
"Turf Pitch","136-170","Cricket","D.S. Aitken Reserve",1,"4. Good","1 - 5 Years","HUMECI11747",3064,"26 - 50 Years","Road West","Umpire/Officials, Unisex",144.933546999527,-37.5973419990365,19207,4170,"CRAIGIEBURN","HUME","Craigieburn"
"Synthetic Pitch","11-25","Cricket","Drummond Reserve",1,null,null,"HUMECI11749",3059,null,"Street",null,144.889302999522,-37.6547749995328,19211,4171,"GREENVALE","HUME","Drummond"
